datetime,upper_band,middle_band,lower_band,open,high,low,close,volume
2023-04-26 12:34:00,213.36658,212.17048,210.97438,211.14720,211.17000,210.77000,210.78000,89123
2023-04-26 12:33:00,213.38573,212.29148,211.19723,211.30000,211.52000,211.13000,211.16000,70207
2023-04-26 12:32:00,213.41330,212.39048,211.36767,211.53000,211.56500,211.24001,211.31000,133224
2023-04-26 12:31:00,213.40984,212.47747,211.54510,211.52000,211.60600,211.47000,211.53999,153897
2023-04-26 12:30:00,213.48343,212.57098,211.65853,212.25000,212.25000,211.50999,211.50999,154235
2023-04-26 12:29:00,213.54967,212.67423,211.79879,212.21001,212.30000,212.17999,212.25500,36272
2023-04-26 12:28:00,213.63697,212.73098,211.82499,212.35921,212.37000,212.21001,212.22000,35115
2023-04-26 12:27:00,213.73002,212.79548,211.86095,212.25720,212.39999,212.25000,212.35429,50425
2023-04-26 12:26:00,213.80856,212.85177,211.89497,212.32500,212.35670,212.23320,212.26300,35365
2023-04-26 12:25:00,213.87896,212.91612,211.95327,212.28000,212.35001,212.22910,212.33000,53332
2023-04-26 12:24:00,213.93568,212.97634,212.01700,212.19870,212.39000,212.16541,212.31000,182942
2023-04-26 12:23:00,213.98071,213.03935,212.09799,212.19000,212.24001,212.13499,212.20000,37363
2023-04-26 12:22:00,213.96933,213.09935,212.22936,212.35001,212.35001,212.16499,212.20000,42442
2023-04-26 12:21:00,213.93348,213.15949,212.38550,212.36000,212.45000,212.24001,212.35410,66634
2023-04-26 12:20:00,213.89528,213.21079,212.52629,212.60001,212.60001,212.35001,212.35989,48211
2023-04-26 12:19:00,213.81409,213.24829,212.68249,212.87050,212.88000,212.52000,212.57001,72114
2023-04-26 12:18:00,213.77039,213.26269,212.75499,212.86000,212.95000,212.82001,212.85001,35394
2023-04-26 12:17:00,213.79723,213.25319,212.70915,212.84090,212.95000,212.84090,212.88341,31428
2023-04-26 12:16:00,213.84009,213.23702,212.63395,213.06000,213.13000,212.80000,212.88989,61880
2023-04-26 12:15:00,213.85753,213.22753,212.59752,213.17999,213.17999,213.02650,213.07001,37126
2023-04-26 12:14:00,213.89107,213.20303,212.51498,213.16499,213.24989,213.11000,213.20000,26732
2023-04-26 12:13:00,213.94030,213.16128,212.38225,213.01500,213.20000,213.00000,213.14011,34085
2023-04-26 12:12:00,213.98144,213.12027,212.25910,213.41000,213.42000,213.00999,213.04970,33962
2023-04-26 12:11:00,213.99613,213.09229,212.18844,213.57001,213.60001,213.39999,213.41020,37406
2023-04-26 12:10:00,213.98155,213.04153,212.10150,213.36549,213.60390,213.33000,213.57500,46752
2023-04-26 12:09:00,213.92895,212.98278,212.03660,213.52499,213.59000,213.39000,213.39000,41081
2023-04-26 12:08:00,213.88349,212.94478,212.00606,213.46500,213.56000,213.45000,213.51010,38850
2023-04-26 12:07:00,213.81191,212.89902,211.98613,213.56000,213.56000,213.45000,213.47990,28216
2023-04-26 12:06:00,213.73809,212.84953,211.96097,213.52119,213.57001,213.47000,213.55000,42861
2023-04-26 12:05:00,213.63625,212.80553,211.97481,213.57001,213.62000,213.38000,213.53450,53334
2023-04-26 12:04:00,213.52699,212.76656,212.00613,213.40500,213.67000,213.37000,213.57010,86006
2023-04-26 12:03:00,213.38495,212.71579,212.04662,213.41000,213.50000,213.39000,213.39999,66150
2023-04-26 12:02:00,213.27655,212.68429,212.09202,213.39000,213.50000,213.30000,213.40289,62706
2023-04-26 12:01:00,213.15067,212.65414,212.15761,213.12869,213.42000,213.11990,213.38000,65160
2023-04-26 12:00:00,213.04919,212.63714,212.22509,212.85899,213.12000,212.84010,213.11000,48166
2023-04-26 11:59:00,213.06954,212.64064,212.21174,212.63000,212.91000,212.62000,212.85800,42679
2023-04-26 11:58:00,213.10593,212.65024,212.19455,212.55000,212.77991,212.55000,212.66000,32964
2023-04-26 11:57:00,213.16838,212.67224,212.17610,212.70000,212.75000,212.55009,212.56000,25047
2023-04-26 11:56:00,213.21249,212.69574,212.17900,212.60001,212.91000,212.58000,212.70000,102169
2023-04-26 11:55:00,213.26782,212.71730,212.16678,212.36000,212.62000,212.32010,212.58000,44795
2023-04-26 11:54:00,213.32912,212.74730,212.16547,212.33830,212.42000,212.31000,212.36501,23809
2023-04-26 11:53:00,213.33481,212.77555,212.21629,212.49001,212.60001,212.28000,212.32001,48232
2023-04-26 11:52:00,213.32991,212.80705,212.28418,212.44000,212.55000,212.30000,212.49001,20690
2023-04-26 11:51:00,213.32937,212.82655,212.32373,212.41090,212.53000,212.37000,212.39500,182186
2023-04-26 11:50:00,213.30851,212.84430,212.38008,212.61000,212.61000,212.39999,212.39999,45875
2023-04-26 11:49:00,213.29372,212.87355,212.45337,212.60001,212.64780,212.41000,212.63000,30334
2023-04-26 11:48:00,213.28876,212.88155,212.47433,212.50999,212.59500,212.34000,212.59500,31655
2023-04-26 11:47:00,213.27952,212.89205,212.50458,212.67000,212.67000,212.35001,212.49001,56855
2023-04-26 11:46:00,213.25261,212.90580,212.55899,212.75500,212.89990,212.67000,212.67010,58710
2023-04-26 11:45:00,213.24691,212.91729,212.58768,212.53000,212.77840,212.50999,212.75500,44245
2023-04-26 11:44:00,213.24583,212.92454,212.60325,212.73000,212.80000,212.51010,212.55470,58675
2023-04-26 11:43:00,213.21522,212.94156,212.66790,212.78000,212.84000,212.73000,212.77000,38926
2023-04-26 11:42:00,213.21522,212.94156,212.66790,213.00999,213.10001,212.77000,212.80000,41479
2023-04-26 11:41:00,213.22204,212.93731,212.65257,213.18581,213.23080,212.98000,213.03999,44100
2023-04-26 11:40:00,213.24507,212.91118,212.57729,213.05000,213.23500,212.98000,213.17999,37799
2023-04-26 11:39:00,213.22214,212.88068,212.53923,213.13499,213.22000,212.92999,213.05000,79367
2023-04-26 11:38:00,213.22597,212.85218,212.47840,213.04500,213.15750,213.00000,213.10001,26986
2023-04-26 11:37:00,213.21692,212.81868,212.42044,213.16000,213.16991,212.91000,213.03000,34655
2023-04-26 11:36:00,213.20402,212.79068,212.37735,213.19000,213.25999,213.00000,213.13110,56171
2023-04-26 11:35:00,213.19202,212.74663,212.30124,212.93980,213.30499,212.89999,213.17999,75094
2023-04-26 11:34:00,213.15611,212.69788,212.23965,212.92999,212.94000,212.75999,212.92999,33662
2023-04-26 11:33:00,213.20207,212.64788,212.09369,212.88000,212.98000,212.70010,212.95000,49073
2023-04-26 11:32:00,213.25627,212.58588,211.91549,212.78000,212.96240,212.75999,212.88000,51222
2023-04-26 11:31:00,213.26158,212.53463,211.80768,212.98000,213.05000,212.64000,212.75000,117740
2023-04-26 11:30:00,213.27585,212.48613,211.69641,212.81000,213.03000,212.75000,212.98500,83707
2023-04-26 11:29:00,213.23252,212.42838,211.62424,212.81450,212.83900,212.68150,212.78999,40796
2023-04-26 11:28:00,213.21118,212.37787,211.54457,212.78000,212.81700,212.61000,212.80510,46512
2023-04-26 11:27:00,213.19662,212.31562,211.43462,212.88499,212.89661,212.71001,212.76500,43190
2023-04-26 11:26:00,213.17815,212.25137,211.32459,212.89000,212.91000,212.82001,212.89999,33162
2023-04-26 11:25:00,213.11708,212.17937,211.24166,212.89850,212.96001,212.71001,212.89999,47073
2023-04-26 11:24:00,213.01909,212.11787,211.21665,212.76590,212.95000,212.76010,212.89500,51975
2023-04-26 11:23:00,212.90623,212.05337,211.20051,212.72501,212.85001,212.69000,212.77000,48261
2023-04-26 11:22:00,212.79850,212.00037,211.20224,212.53000,212.75000,212.51500,212.71500,39343
2023-04-26 11:21:00,212.68666,211.95762,211.22858,212.57001,212.72000,212.27000,212.51750,112145
